date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg,region_display
2026-01-16,Arrived,147,0,85,63,4475154.0,2571972.0,1903182.0,106551.29,61237.43,45313.86,168.43,160.36,141.67,13.86,9.86,7.37,155.43,151.43,135.27,5151793.86,4908238.14,4343402.57,419221.71,297478.43,222813.0,4732572.14,4610759.71,4120589.57,122661.76,116862.81,103414.35,9981.47,7082.82,5305.07,112680.29,109779.99,98109.27,Arrived
2026-01-17,Arrived,91,4,11,81,2779713.0,317833.0,2461880.0,66183.64,7567.45,58616.19,173.0,155.93,141.53,15.29,10.64,7.67,158.71,146.21,134.83,5292198.57,4772955.93,4338524.07,460466.43,320180.79,231372.77,4831732.14,4452775.14,4107151.3,126004.73,113641.81,103298.19,10963.49,7623.35,5508.88,115041.24,106018.45,97789.32,Arrived
2026-01-18,Arrived,174,0,1,174,5332888.0,30280.0,5302608.0,126973.52,720.95,126252.57,166.57,157.14,142.73,14.71,10.64,6.7,152.86,147.43,137.0,5094792.86,4810340.71,4374880.13,443070.71,320157.93,201935.07,4651722.14,4490182.79,4172945.07,121304.59,114531.92,104163.81,10549.3,7622.81,4807.98,110755.29,106909.11,99355.83,Arrived
2026-01-19,Arrived,129,3,3,127,3973358.0,90328.0,3883030.0,94603.76,2150.67,92453.1,158.14,159.5,142.97,14.57,10.79,6.33,144.57,149.64,137.6,4838797.0,4881751.64,4382188.33,438549.0,324443.5,190733.17,4400248.0,4557308.14,4191455.17,115209.45,116232.18,104337.82,10441.64,7724.84,4541.27,104767.81,108507.34,99796.55,Arrived
2026-01-20,Arrived,149,0,1,149,4563515.0,30150.0,4533365.0,108655.12,717.86,107937.26,167.0,159.07,142.57,14.57,10.57,6.23,153.43,149.43,137.3,5107876.43,4868669.0,4370340.43,438696.14,318662.07,187706.83,4669180.29,4550006.93,4182633.6,121616.1,115920.69,104055.72,10445.15,7587.19,4469.21,111170.96,108333.5,99586.51,Arrived
2026-01-21,Arrived,131,2,2,130,4018794.0,60290.0,3958504.0,95685.57,1435.48,94250.1,152.43,163.71,143.7,14.71,10.64,6.2,138.71,154.0,138.47,4666638.71,5008913.0,4404503.57,442979.0,320888.5,186682.5,4223659.71,4688024.5,4217821.07,111110.44,119259.83,104869.13,10547.12,7640.2,4444.82,100563.33,111619.63,100424.31,Arrived
2026-01-22,Arrived,100,0,4,97,3080670.0,120710.0,2959960.0,73349.29,2874.05,70475.24,131.57,157.29,142.0,15.29,10.14,6.33,117.29,148.07,136.63,4032013.14,4815314.07,4353117.0,460223.29,305803.93,190706.17,3571789.86,4509510.14,4162410.83,96000.31,114650.34,103645.64,10957.7,7281.05,4540.62,85042.62,107369.29,99105.02,Arrived
2026-01-23,Arrived,9,0,9,0,272970.0,272970.0,0.0,6499.29,6499.29,0.0,111.86,140.14,137.07,4.43,9.14,6.27,108.29,131.86,131.73,3431701.14,4291747.5,4201275.13,131794.43,275508.07,188637.4,3299906.71,4016239.43,4012637.73,81707.17,102184.46,100030.36,3137.96,6559.72,4491.37,78569.21,95624.75,95538.99,Arrived
2026-01-24,Arrived,1,0,1,0,30360.0,30360.0,0.0,722.86,722.86,0.0,99.0,136.0,133.97,3.0,9.14,6.27,96.71,127.71,128.6,3038936.43,4165567.5,4105457.97,90726.86,275596.64,188675.73,2948209.57,3889970.86,3916782.23,72355.63,99180.18,97749.0,2160.17,6561.83,4492.28,70195.47,92618.35,93256.72,Arrived
2026-01-25,Arrived,143,2,3,141,4379528.0,89310.0,4290218.0,104274.48,2126.43,102148.05,94.57,130.57,138.63,3.29,9.0,6.37,92.0,122.43,133.17,2902742.14,3998767.5,4247410.23,99159.71,271115.21,191652.73,2803582.43,3727652.29,4055757.5,69112.91,95208.75,101128.82,2360.95,6455.13,4563.16,66751.96,88753.63,96565.65,Arrived
2026-01-27,Arrived,94,2,2,93,2890195.0,60570.0,2829625.0,68814.17,1442.14,67372.02,89.57,123.86,138.0,3.14,8.86,6.23,87.14,115.86,132.67,2748004.57,3793400.79,4227866.87,94908.57,266728.79,187639.73,2653096.0,3526672.0,4040227.13,65428.68,90319.07,100663.5,2259.73,6350.69,4467.61,63168.95,83968.38,96195.88,Arrived
2026-01-28,Arrived,93,0,1,93,2838728.0,30080.0,2808648.0,67588.76,716.19,66872.57,81.57,124.29,138.13,3.14,8.86,6.1,79.14,116.29,132.93,2501606.43,3804741.43,4231153.8,94898.57,266797.36,183605.3,2406707.86,3537944.07,4047548.5,59562.06,90589.08,100741.76,2259.49,6352.32,4371.56,57302.57,84236.76,96370.2,Arrived
2026-01-29,Arrived,275,2,5,271,8374504.0,151650.0,8222854.0,199392.95,3610.71,195782.24,102.14,127.29,147.2,3.57,9.14,6.27,99.29,119.0,141.83,3123850.71,3895244.71,4506281.1,107950.0,275464.5,188660.3,3015900.71,3619780.21,4317620.8,74377.4,92743.92,107292.41,2570.24,6558.68,4491.91,71807.16,86185.24,102800.49,Arrived
2026-01-30,Arrived,55,0,0,56,1691995.0,0.0,1691995.0,40285.6,0.0,40285.6,95.71,113.64,141.43,3.0,9.14,6.2,93.43,105.36,136.13,2925468.57,3478740.86,4329800.07,90705.71,275464.5,186636.63,2834762.86,3203276.36,4143163.43,69654.02,82827.16,103090.48,2159.66,6558.68,4443.73,67494.35,76268.49,98646.75,Arrived
2026-01-31,Arrived,121,0,1,121,3738065.0,30100.0,3707965.0,89001.55,716.67,88284.88,111.71,111.79,139.7,1.86,3.14,6.1,110.71,109.5,134.5,3420482.14,3426091.64,4277761.8,56010.0,93902.21,183650.97,3364472.14,3332189.43,4094110.83,81440.05,81573.61,101851.47,1333.57,2235.77,4372.64,80106.48,79337.84,97478.83,Arrived
2026-02-01,Arrived,265,8,8,258,8102517.0,229062.0,7873455.0,192917.07,5453.86,187463.21,149.43,124.21,141.93,2.86,2.93,6.37,147.57,122.14,136.47,4573647.43,3806291.93,4345878.0,84396.0,87561.43,191286.37,4489251.43,3718730.5,4154591.63,108896.37,90626.0,103473.29,2009.43,2084.8,4554.44,106886.94,88541.2,98918.85,Arrived
2026-02-02,Arrived,15,0,0,15,460184.0,0.0,460184.0,10956.76,0.0,10956.76,131.14,112.86,136.33,2.43,2.86,6.33,129.57,110.79,130.87,4013741.14,3458241.64,4174777.27,71637.43,85398.57,190279.7,3942103.71,3372843.07,3984497.57,95565.27,82339.09,99399.46,1705.65,2033.3,4530.47,93859.61,80305.79,94868.99,Arrived
2025-06-01,One_Day_Out_NS,81,0,1,81,2487585.0,25760.0,2461825.0,59228.21,613.33,58614.88,81.0,81.0,81.0,1.0,1.0,1.0,81.0,81.0,81.0,2487585.0,2487585.0,2487585.0,25760.0,25760.0,25760.0,2461825.0,2461825.0,2461825.0,59228.21,59228.21,59228.21,613.33,613.33,613.33,58614.88,58614.88,58614.88,One Day Out NS
2025-06-02,One_Day_Out_NS,97,0,4,94,2981930.0,120900.0,2861030.0,70998.33,2878.57,68119.76,89.0,89.0,89.0,2.5,2.5,2.5,87.5,87.5,87.5,2734757.5,2734757.5,2734757.5,73330.0,73330.0,73330.0,2661427.5,2661427.5,2661427.5,65113.27,65113.27,65113.27,1745.95,1745.95,1745.95,63367.32,63367.32,63367.32,One Day Out NS
2025-06-03,One_Day_Out_NS,97,0,1,97,2994056.0,30220.0,2963836.0,71287.05,719.52,70567.52,91.67,91.67,91.67,2.0,2.0,2.0,90.67,90.67,90.67,2821190.33,2821190.33,2821190.33,58960.0,58960.0,58960.0,2762230.33,2762230.33,2762230.33,67171.2,67171.2,67171.2,1403.81,1403.81,1403.81,65767.39,65767.39,65767.39,One Day Out NS
2025-06-04,One_Day_Out_NS,96,0,1,96,2946035.0,25760.0,2920275.0,70143.69,613.33,69530.36,92.75,92.75,92.75,1.75,1.75,1.75,92.0,92.0,92.0,2852401.5,2852401.5,2852401.5,50660.0,50660.0,50660.0,2801741.5,2801741.5,2801741.5,67914.32,67914.32,67914.32,1206.19,1206.19,1206.19,66708.13,66708.13,66708.13,One Day Out NS
2025-06-05,One_Day_Out_NS,61,0,0,62,1893961.0,0.0,1893961.0,45094.31,0.0,45094.31,86.4,86.4,86.4,1.4,1.4,1.4,86.0,86.0,86.0,2660713.4,2660713.4,2660713.4,40528.0,40528.0,40528.0,2620185.4,2620185.4,2620185.4,63350.32,63350.32,63350.32,964.95,964.95,964.95,62385.37,62385.37,62385.37,One Day Out NS
2025-06-06,One_Day_Out_NS,102,0,0,103,3143620.0,0.0,3143620.0,74848.1,0.0,74848.1,89.0,89.0,89.0,1.17,1.17,1.17,88.83,88.83,88.83,2741197.83,2741197.83,2741197.83,33773.33,33773.33,33773.33,2707424.5,2707424.5,2707424.5,65266.62,65266.62,65266.62,804.12,804.12,804.12,64462.49,64462.49,64462.49,One Day Out NS
2025-06-07,One_Day_Out_NS,9,0,1,9,262511.0,30000.0,232511.0,6250.26,714.29,5535.98,77.57,77.57,77.57,1.14,1.14,1.14,77.43,77.43,77.43,2387099.71,2387099.71,2387099.71,33234.29,33234.29,33234.29,2353865.43,2353865.43,2353865.43,56835.71,56835.71,56835.71,791.29,791.29,791.29,56044.42,56044.42,56044.42,One Day Out NS
2025-06-08,One_Day_Out_NS,106,0,0,107,3246001.0,0.0,3246001.0,77285.74,0.0,77285.74,81.14,81.12,81.12,1.0,1.0,1.0,81.14,81.12,81.12,2495444.86,2494462.38,2494462.38,29554.29,29080.0,29080.0,2465890.57,2465382.38,2465382.38,59415.35,59391.96,59391.96,703.67,692.38,692.38,58711.68,58699.58,58699.58,One Day Out NS
2025-06-09,One_Day_Out_NS,8,0,2,7,251145.0,60480.0,190665.0,5979.64,1440.0,4539.64,68.43,73.0,73.0,0.71,1.11,1.11,68.71,72.89,72.89,2105332.71,2245204.89,2245204.89,20922.86,32568.89,32568.89,2084409.86,2212636.0,2212636.0,50126.97,53457.26,53457.26,498.16,775.45,775.45,49628.81,52681.81,52681.81,One Day Out NS
2025-06-10,One_Day_Out_NS,197,2,2,196,6001144.0,60840.0,5940304.0,142884.38,1448.57,141435.81,82.71,85.4,85.4,0.86,1.2,1.2,82.86,85.2,85.2,2534916.71,2620798.8,2620798.8,25297.14,35396.0,35396.0,2509619.57,2585402.8,2585402.8,60355.16,62399.97,62399.97,602.31,842.76,842.76,59752.85,61557.21,61557.21,One Day Out NS
2025-06-11,One_Day_Out_NS,81,0,0,82,2494457.0,0.0,2494457.0,59391.83,0.0,59391.83,80.57,85.0,85.0,0.71,1.09,1.09,80.86,84.91,84.91,2470405.57,2609313.18,2609313.18,21617.14,32178.18,32178.18,2448788.43,2577135.0,2577135.0,58819.18,62126.5,62126.5,514.69,766.15,766.15,58304.49,61360.36,61360.36,One Day Out NS
2025-06-12,One_Day_Out_NS,130,0,1,130,3987948.0,30120.0,3957828.0,94951.14,717.14,94234.0,90.43,88.75,88.75,0.86,1.08,1.08,90.57,88.67,88.67,2769546.57,2724199.42,2724199.42,25920.0,32006.67,32006.67,2743626.57,2692192.75,2692192.75,65941.58,64861.89,64861.89,617.14,762.06,762.06,65324.44,64099.83,64099.83,One Day Out NS
2025-06-13,One_Day_Out_NS,6,0,0,6,180790.0,0.0,180790.0,4304.52,0.0,4304.52,76.71,82.38,82.38,0.86,1.0,1.0,76.71,82.31,82.31,2346285.14,2528552.54,2528552.54,25920.0,29544.62,29544.62,2320365.14,2499007.92,2499007.92,55863.93,60203.63,60203.63,617.14,703.44,703.44,55246.79,59500.19,59500.19,One Day Out NS
2025-06-14,One_Day_Out_NS,162,1,3,160,4972017.0,90880.0,4881137.0,118381.36,2163.81,116217.55,98.57,88.07,88.07,1.14,1.14,1.14,98.29,87.86,87.86,3019071.71,2703085.71,2703085.71,34617.14,33925.71,33925.71,2984454.57,2669160.0,2669160.0,71882.66,64359.18,64359.18,824.22,807.75,807.75,71058.44,63551.43,63551.43,One Day Out NS
2025-06-15,One_Day_Out_NS,91,0,0,92,2778851.0,0.0,2778851.0,66163.12,0.0,66163.12,96.43,88.79,88.27,1.14,1.07,1.07,96.14,88.64,88.13,2952336.0,2723890.43,2708136.73,34617.14,32085.71,31664.0,2917718.86,2691804.71,2676472.73,70293.71,64854.53,64479.45,824.22,763.94,753.9,69469.5,64090.59,63725.54,One Day Out NS
2025-06-16,One_Day_Out_NS,89,0,0,90,2722052.0,0.0,2722052.0,64810.76,0.0,64810.76,108.0,88.21,88.31,0.86,0.79,1.0,108.0,88.36,88.25,3305322.71,2705327.71,2709006.44,25977.14,23450.0,29685.0,3279345.57,2681877.71,2679321.44,78698.16,64412.56,64500.15,618.5,558.33,706.78,78079.66,63854.23,63793.37,One Day Out NS
2025-06-17,One_Day_Out_NS,114,0,7,108,3491868.0,210600.0,3281268.0,83139.71,5014.29,78125.43,96.14,89.43,89.82,1.57,1.21,1.35,95.43,89.14,89.41,2946854.71,2740885.71,2755057.12,47371.43,36334.29,40327.06,2899483.29,2704551.43,2714730.06,70163.21,65259.18,65596.6,1127.89,865.1,960.17,69035.32,64394.08,64636.43,One Day Out NS
2025-06-18,One_Day_Out_NS,120,5,5,116,3660362.0,150498.0,3509864.0,87151.48,3583.29,83568.19,101.71,91.14,91.5,2.29,1.5,1.56,100.29,90.57,90.89,3113412.57,2791909.07,2805351.83,68871.14,45244.14,46447.67,3044541.43,2746664.93,2758904.17,74128.87,66474.02,66794.09,1639.79,1077.24,1105.9,72489.08,65396.78,65688.19,One Day Out NS
2025-06-19,One_Day_Out_NS,38,1,4,35,1173312.0,118331.0,1054981.0,27936.0,2817.4,25118.6,88.57,89.5,88.68,2.71,1.79,1.68,86.71,88.64,87.95,2711321.71,2740434.14,2719455.0,81472.71,53696.36,50231.0,2629849.0,2686737.79,2669224.0,64555.28,65248.43,64748.93,1939.83,1278.49,1195.98,62615.45,63969.95,63552.95,One Day Out NS
2025-06-20,One_Day_Out_NS,15,0,3,13,481194.0,89420.0,391774.0,11457.0,2129.05,9327.95,89.86,83.29,85.0,3.14,2.0,1.75,87.71,82.21,84.2,2754236.57,2550260.86,2607541.95,94247.0,60083.5,52190.45,2659989.57,2490177.36,2555351.5,65577.06,60720.5,62084.33,2243.98,1430.56,1242.63,63333.09,59289.94,60841.7,One Day Out NS
2025-06-21,One_Day_Out_NS,15,0,3,13,484440.0,90550.0,393890.0,11534.29,2155.95,9378.33,68.86,83.71,81.67,3.14,2.14,1.81,66.71,82.5,80.81,2113154.14,2566112.93,2506441.86,94199.86,64408.5,54017.1,2018954.29,2501704.43,2452424.76,50313.19,61097.93,59677.19,2242.85,1533.54,1286.12,48070.34,59564.39,58391.07,One Day Out NS
2025-06-22,One_Day_Out_NS,182,0,1,182,5548539.0,30310.0,5518229.0,132108.07,721.67,131386.4,81.86,89.14,86.23,3.29,2.21,1.77,79.57,87.86,85.41,2508823.86,2730579.93,2644719.0,98529.86,66573.5,52939.5,2410294.0,2664006.43,2591779.5,59733.9,65013.81,62969.5,2345.95,1585.08,1260.46,57387.95,63428.72,61709.04,One Day Out NS
2025-06-23,One_Day_Out_NS,241,0,1,241,7332918.0,30080.0,7302838.0,174593.29,716.19,173877.1,103.57,105.79,92.96,3.43,2.14,1.74,101.14,104.57,92.17,3167519.0,3236420.86,2848553.74,102827.0,64402.07,51945.61,3064692.0,3172018.79,2796608.13,75417.12,77057.64,67822.71,2448.26,1533.38,1236.8,72968.86,75524.26,66585.91,One Day Out NS
2025-06-24,One_Day_Out_NS,110,5,5,106,3365117.0,150690.0,3214427.0,80121.83,3587.86,76533.98,103.0,99.57,93.67,3.14,2.36,1.88,100.86,98.14,92.75,3149411.71,3048133.21,2870077.21,94268.43,70819.93,56059.96,3055143.29,2977313.29,2814017.25,74985.99,72574.6,68335.17,2244.49,1686.19,1334.76,72741.51,70888.41,67000.41,One Day Out NS
2025-06-25,One_Day_Out_NS,76,0,0,77,2325057.0,0.0,2325057.0,55358.5,0.0,55358.5,96.71,99.21,92.96,2.43,2.36,1.8,95.29,97.79,92.12,2958653.86,3036033.21,2848276.4,72768.71,70819.93,53817.56,2885885.14,2965213.29,2794458.84,70444.14,72286.5,67816.1,1732.59,1686.19,1281.37,68711.55,70600.32,66534.73,One Day Out NS
2025-06-26,One_Day_Out_NS,92,0,0,93,2817504.0,0.0,2817504.0,67083.43,0.0,67083.43,104.43,96.5,92.92,1.86,2.29,1.73,103.57,95.14,92.15,3193538.43,2952430.07,2847092.85,55864.29,68668.5,51747.65,3137674.14,2883761.57,2795345.19,76036.63,70295.95,67787.92,1330.1,1634.96,1232.09,74706.53,68660.99,66555.84,One Day Out NS
2025-06-27,One_Day_Out_NS,2,0,0,2,46210.0,0.0,46210.0,1100.24,0.0,1100.24,102.57,96.21,89.56,1.43,2.29,1.67,102.0,94.86,88.81,3131397.86,2942817.21,2743356.44,43090.0,68668.5,49831.07,3088307.86,2874148.71,2693525.37,74557.09,70067.08,65318.01,1025.95,1634.96,1186.45,73531.14,68432.11,64131.56,One Day Out NS
2025-06-28,One_Day_Out_NS,101,0,1,101,3112535.0,30140.0,3082395.0,74107.98,717.62,73390.36,114.86,91.86,89.96,1.14,2.14,1.64,114.57,90.64,89.25,3506840.0,2809997.07,2756541.39,34460.0,64329.93,49127.82,3472380.0,2745667.14,2707413.57,83496.19,66904.69,65631.94,820.48,1531.67,1169.71,82675.72,65373.03,64462.23,One Day Out NS
2025-06-29,One_Day_Out_NS,133,0,1,133,4045004.0,14489.0,4030515.0,96309.62,344.98,95964.64,107.86,94.86,91.45,1.14,2.21,1.62,107.57,93.57,90.76,3292049.29,2900436.57,2800971.14,32199.86,65364.86,47933.38,3259849.43,2835071.71,2753037.76,78382.13,69058.01,66689.79,766.66,1556.31,1141.27,77615.46,67501.71,65548.52,One Day Out NS
2025-06-30,One_Day_Out_NS,33,0,1,33,1013418.0,30200.0,983218.0,24129.0,719.05,23409.95,78.14,90.86,89.5,1.14,2.29,1.6,77.86,89.5,88.83,2389263.57,2778391.29,2741386.03,32217.0,67522.0,47342.27,2357046.57,2710869.29,2694043.77,56887.23,66152.17,65271.1,767.07,1607.67,1127.2,56120.16,64544.51,64143.9,One Day Out NS
2025-07-01,One_Day_Out_NS,100,1,2,99,3078374.0,60550.0,3017824.0,73294.62,1441.67,71852.95,76.71,89.86,90.13,0.71,1.93,1.63,76.86,88.86,89.43,2348300.29,2748856.0,2761079.0,19339.86,56804.14,48501.93,2328960.43,2692051.86,2712577.07,55911.91,65448.95,65739.98,460.47,1352.48,1154.81,55451.44,64096.47,64585.17,One Day Out NS
2025-07-03,One_Day_Out_NS,49,0,4,46,1512322.0,121000.0,1391322.0,36007.67,2880.95,33126.71,72.86,84.79,88.53,1.29,1.86,1.63,72.43,83.86,87.83,2232195.29,2595424.57,2712092.07,36625.57,54697.14,48505.27,2195569.71,2540727.43,2663586.8,53147.51,61795.82,64573.62,872.04,1302.31,1154.89,52275.47,60493.51,63418.73,One Day Out NS
2025-07-04,One_Day_Out_NS,22,2,2,21,695329.0,60620.0,634709.0,16555.45,1443.33,15112.12,62.86,83.64,86.03,1.57,1.71,1.67,62.14,82.86,85.3,1929027.43,2561282.93,2635467.83,45285.57,50574.93,49518.6,1883741.86,2510708.0,2585949.23,45929.23,60982.93,62749.23,1078.23,1204.17,1179.01,44851.0,59778.76,61570.22,One Day Out NS
2025-07-05,One_Day_Out_NS,97,0,0,98,2984234.0,0.0,2984234.0,71053.19,0.0,71053.19,76.43,89.5,86.07,1.57,1.5,1.63,75.86,88.93,85.37,2348745.14,2740071.5,2636741.13,45285.57,44187.79,48659.93,2303459.57,2695883.71,2588081.2,55922.5,65239.8,62779.55,1078.23,1052.09,1158.57,54844.27,64187.71,61620.98,One Day Out NS
2025-07-06,One_Day_Out_NS,118,1,1,118,3620382.0,30270.0,3590112.0,86199.57,720.71,85478.86,78.86,96.86,87.97,1.57,1.36,1.67,78.29,96.43,87.23,2421294.71,2964067.36,2694288.5,45304.14,39882.07,49668.93,2375990.57,2924185.29,2644619.57,57649.87,70573.03,64149.73,1078.67,949.57,1182.59,56571.2,69623.46,62967.13,One Day Out NS
2025-07-07,One_Day_Out_NS,19,0,5,15,605670.0,150060.0,455610.0,14420.71,3572.86,10847.86,62.57,85.21,85.2,2.14,1.64,1.83,61.43,84.5,84.3,1929961.29,2611005.29,2609690.17,64671.43,48435.64,54670.93,1865289.86,2562569.64,2555019.23,45951.46,62166.79,62135.48,1539.8,1153.23,1301.69,44411.66,61013.56,60833.79,One Day Out NS
2025-07-08,One_Day_Out_NS,12,0,1,12,396907.0,30000.0,366907.0,9450.17,714.29,8735.88,59.57,68.86,85.3,2.14,1.64,1.83,58.43,68.14,84.4,1841888.29,2115575.93,2614170.03,64642.86,48429.93,54670.93,1777245.43,2067146.0,2559499.1,43854.48,50370.86,62242.14,1539.12,1153.09,1301.69,42315.37,49217.76,60940.45,One Day Out NS
2025-07-09,One_Day_Out_NS,166,5,6,161,5068508.0,183290.0,4885218.0,120678.76,4364.05,116314.71,69.0,72.86,87.3,2.71,1.71,2.03,67.29,72.07,86.2,2126193.14,2237246.71,2674920.27,82177.14,50758.5,60780.6,2044016.0,2186488.21,2614139.67,50623.65,53267.78,63688.58,1956.6,1208.54,1447.16,48667.05,52059.24,62241.42,One Day Out NS
2025-07-10,One_Day_Out_NS,3,0,0,4,120164.0,0.0,120164.0,2861.05,0.0,2861.05,62.43,67.64,87.13,2.14,1.71,1.97,61.29,66.86,86.1,1927313.43,2079754.36,2670554.23,64891.43,50758.5,58764.6,1862422.0,2028995.86,2611789.63,45888.41,49517.96,63584.62,1545.03,1208.54,1399.16,44343.38,48309.42,62185.47,One Day Out NS
2025-07-11,One_Day_Out_NS,3,0,1,2,90480.0,30260.0,60220.0,2154.29,720.48,1433.81,59.71,61.29,80.67,2.0,1.79,1.93,58.57,60.36,79.63,1840906.43,1884966.93,2473532.1,60554.29,52919.93,57745.27,1780352.14,1832047.0,2415786.83,43831.11,44880.17,58893.62,1441.77,1260.0,1374.89,42389.34,43620.17,57518.73,One Day Out NS
2025-07-12,One_Day_Out_NS,277,12,14,264,8437273.0,424220.0,8013053.0,200887.45,10100.48,190786.98,85.43,80.93,87.2,4.0,2.79,2.4,82.29,79.07,85.7,2619912.0,2484328.57,2671625.97,121157.14,83221.36,71885.93,2498754.86,2401107.21,2599740.03,62378.86,59150.68,63610.14,2884.7,1981.46,1711.57,59494.16,57169.22,61898.57,One Day Out NS
2025-07-14,One_Day_Out_NS,9,0,3,7,296876.0,90850.0,206026.0,7068.48,2163.1,4905.38,69.86,74.36,83.17,4.29,2.93,2.47,66.43,72.36,81.6,2145125.43,2283210.07,2548590.23,129811.43,87557.79,73910.27,2015314.0,2195652.29,2474679.97,51074.42,54362.14,60680.72,3090.75,2084.71,1759.77,47983.67,52277.44,58920.95,One Day Out NS
2025-07-15,One_Day_Out_NS,9,1,1,9,302830.0,30160.0,272670.0,7210.24,718.1,6492.14,68.43,65.5,83.27,3.71,2.93,2.5,65.57,63.5,81.7,2101862.57,2015911.93,2552658.23,112682.86,88677.14,74915.6,1989179.71,1927234.79,2477742.63,50044.35,47997.9,60777.58,2682.93,2111.36,1783.71,47361.42,45886.54,58993.87,One Day Out NS
2025-07-16,One_Day_Out_NS,96,0,0,97,2956393.0,0.0,2956393.0,70390.31,0.0,70390.31,80.43,70.0,81.07,3.57,2.86,2.4,77.71,68.07,79.6,2467503.43,2154695.86,2485470.77,108397.14,86520.0,71886.27,2359106.29,2068175.86,2413584.5,58750.08,51302.28,59177.88,2580.89,2060.0,1711.58,56169.2,49242.28,57466.3,One Day Out NS
2025-07-17,One_Day_Out_NS,79,0,0,80,2419689.0,0.0,2419689.0,57611.64,0.0,57611.64,68.0,68.5,80.67,2.71,2.71,2.4,66.14,66.71,79.2,2089100.71,2107646.93,2473498.7,82212.86,82195.0,71886.27,2006887.86,2025451.93,2401612.43,49740.49,50182.07,58892.83,1957.45,1957.02,1711.58,47783.04,48225.05,57181.25,One Day Out NS
2025-07-18,One_Day_Out_NS,65,5,10,56,1999065.0,298210.0,1700855.0,47596.79,7100.24,40496.55,76.86,69.64,79.87,4.14,3.14,2.73,73.57,67.43,78.07,2357515.14,2142414.29,2449399.13,124814.29,94852.86,81826.6,2232700.86,2047561.43,2367572.53,56131.31,51009.86,58319.03,2971.77,2258.4,1948.25,53159.54,48751.46,56370.77,One Day Out NS
2025-07-19,One_Day_Out_NS,275,6,88,188,8373898.0,2669080.0,5704818.0,199378.52,63549.52,135829.0,115.71,87.71,85.23,16.57,9.29,5.43,100.14,79.36,80.73,3540860.57,2690883.5,2612133.47,501788.57,281171.43,163775.93,3039072.0,2409712.07,2448357.53,84306.2,64068.66,62193.65,11947.35,6694.56,3899.43,72358.86,57374.1,58294.23,One Day Out NS
2025-07-20,One_Day_Out_NS,170,1,1,170,5194140.0,30000.0,5164140.0,123670.0,714.29,122955.71,100.43,92.93,86.9,14.71,9.36,5.3,86.71,84.5,82.53,3077555.86,2848733.93,2663259.4,445471.43,283314.29,159759.33,2632084.43,2565419.64,2503500.07,73275.14,67827.0,63410.94,10606.46,6745.58,3803.79,62668.68,61081.42,59607.14,One Day Out NS
2025-07-21,One_Day_Out_NS,172,0,3,170,5277254.0,90410.0,5186844.0,125648.9,2152.62,123496.29,123.71,96.79,91.37,14.71,9.5,5.27,110.0,88.21,87.03,3789038.43,2967081.93,2800057.47,445408.57,287610.0,158828.63,3343629.86,2679471.93,2641228.83,90215.2,70644.81,66668.04,10604.97,6847.86,3781.64,79610.23,63796.95,62886.4,One Day Out NS
2025-07-22,One_Day_Out_NS,6,0,0,7,210930.0,0.0,210930.0,5022.14,0.0,5022.14,123.29,95.86,91.07,14.57,9.14,5.17,109.71,87.64,86.83,3775909.86,2938886.21,2791048.67,441100.0,276891.43,155847.97,3334809.86,2661994.79,2635200.7,89902.61,69973.48,66453.54,10502.38,6592.66,3710.67,79400.23,63380.83,62742.87,One Day Out NS
2025-07-23,One_Day_Out_NS,64,0,0,65,1979221.0,0.0,1979221.0,47124.31,0.0,47124.31,118.71,99.57,92.7,14.57,9.07,5.07,105.14,91.43,88.57,3636313.86,3051908.64,2840874.7,441100.0,274748.57,152829.63,3195213.86,2777160.07,2688045.07,86578.9,72664.49,67639.87,10502.38,6541.63,3638.8,76076.52,66122.86,64001.07,One Day Out NS
2025-07-24,One_Day_Out_NS,92,2,2,91,2801978.0,60100.0,2741878.0,66713.76,1430.95,65282.81,120.57,94.29,89.7,14.86,8.79,5.1,106.71,86.43,85.53,3690926.57,2890013.64,2749322.67,449685.71,265949.29,153822.63,3241240.86,2624064.36,2595500.03,87879.2,68809.85,65460.06,10706.8,6332.13,3662.44,77172.4,62477.72,61797.62,One Day Out NS
2025-07-25,One_Day_Out_NS,6,0,0,6,183030.0,0.0,183030.0,4357.86,0.0,4357.86,112.14,94.5,81.87,13.43,8.79,5.07,99.57,86.57,77.7,3431493.0,2894504.07,2510993.07,407084.29,265949.29,152819.97,3024408.71,2628554.79,2358173.1,81702.21,68916.76,59785.55,9692.48,6332.13,3638.57,72009.73,62584.64,56146.98,One Day Out NS
